host_id,host_name,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_has_profile_pic,host_identity_verified
113587095,Tim,27-01-2017,"Garland, Texas, United States",within an hour,100,92,FALSE,South Dallas,22,TRUE,TRUE
15560895,Jennifer,15-05-2014,"Texas, United States",within an hour,100,95,TRUE,,0,TRUE,TRUE
135129460,John,14-06-2017,"Dallas, Texas, United States",within a day,100,100,TRUE,Stevens Park Village,1,TRUE,FALSE
37251959,John,01-07-2015,"Dallas, Texas, United States",within an hour,100,90,TRUE,Northwest Dallas,2,TRUE,TRUE
219668513,Adonia,09-10-2018,US,,,,FALSE,,1,TRUE,FALSE
331860168,Roger,30-01-2020,"Dallas, Texas, United States",within an hour,100,100,FALSE,North Dallas,0,TRUE,TRUE
123322076,Jake,29-03-2017,"East Lansing, Michigan, United States",,,100,FALSE,Knox / Henderson,1,TRUE,TRUE
200061705,Brie.,05-07-2018,"BROOKSIDE VL, Texas, United States",within an hour,100,100,TRUE,Oak Lawn,1,TRUE,TRUE
178515359,J.R.,14-03-2018,"Dallas, Texas, United States",within an hour,100,94,FALSE,Northwest Dallas,1,TRUE,TRUE
372592509,Victor From CozySuites,19-10-2020,"Dallas, Texas, United States",within an hour,100,98,FALSE,Dallas Downtown Historic District,52,TRUE,TRUE
108763211,Landon,27-12-2016,"Dallas, Texas, United States",within an hour,100,99,TRUE,Valley Ranch,9,TRUE,FALSE
32063391,Timothy,27-04-2015,"Dallas, Texas, United States",within an hour,100,98,TRUE,Far North Dallas,2,TRUE,TRUE
372435546,Jamie & Terian,18-10-2020,"Saginaw, Texas, United States",within an hour,100,96,TRUE,Cedar Crest,7,TRUE,TRUE
135917535,Nadia,19-06-2017,"Frisco, Texas, United States",within a day,80,77,TRUE,Old East Dallas,0,TRUE,FALSE
381219179,Charlea,22-12-2020,"Dallas, Texas, United States",within an hour,100,100,TRUE,Cedar Crest,1,TRUE,FALSE
54109381,Kendrea,10-01-2016,"Dallas, Texas, United States",within an hour,100,86,FALSE,South Dallas,0,TRUE,TRUE
355241657,Brianna,09-07-2020,"Aurora, Colorado, United States",within an hour,100,100,TRUE,Kipling,0,TRUE,FALSE
66471365,Tinker,09-04-2016,"Fort Worth, Texas, United States",within an hour,100,90,TRUE,Fort Worth,6,TRUE,TRUE
88163764,Micah,05-08-2016,"Cedar Hill, Texas, United States",within an hour,100,100,FALSE,North Dallas,1,TRUE,TRUE
46227660,Jomy,10-10-2015,"Dallas, Texas, United States",within an hour,100,90,TRUE,Northeast Dallas,0,TRUE,TRUE
359214052,Cecil,29-07-2020,US,within an hour,100,100,TRUE,Far North Dallas,8,TRUE,FALSE
185008347,Kathy E,18-04-2018,"Dallas, Texas, United States",within a few hours,100,100,FALSE,West Dallas,0,TRUE,TRUE
348344156,Armando,01-06-2020,"Dallas, Texas, United States",within an hour,100,100,TRUE,Oak Lawn,6,TRUE,TRUE
236837245,Zakiyya,15-01-2019,"Dallas, Texas, United States",within an hour,100,100,FALSE,,1,TRUE,TRUE
383049386,Ronald,04-01-2021,US,,,,FALSE,Oak Lawn,0,TRUE,TRUE
383050132,Bria,04-01-2021,"Dallas, Texas, United States",,,0,FALSE,Oak Lawn,1,TRUE,TRUE
45940629,Diana,06-10-2015,"Plano, Texas, United States",,,,FALSE,Old East Dallas,1,TRUE,TRUE
404619018,Ruiz,01-06-2021,US,,,,FALSE,,1,TRUE,TRUE
263502162,Landing,22-05-2019,"Birmingham, Alabama, United States",within an hour,95,99,FALSE,Charter Oak,992,TRUE,TRUE
33001867,Safiya,10-05-2015,"Dallas, Texas, United States",within a few hours,100,96,TRUE,Far North Dallas,2,TRUE,TRUE
175128252,Team Gospodin,24-02-2018,"London, England, United Kingdom",within an hour,72,99,FALSE,Branson Theatre District,47,TRUE,TRUE
383488004,Rj,07-01-2021,US,,,,FALSE,Oak Lawn,0,TRUE,FALSE
44178665,Mauricio,14-09-2015,"Dallas, Texas, United States",within a day,90,33,FALSE,,0,TRUE,TRUE
247002777,Kate,05-03-2019,"Dallas, Texas, United States",within an hour,90,56,TRUE,,3,TRUE,TRUE
167458316,Jennifer,12-01-2018,US,within a few hours,67,100,FALSE,Dallas Downtown Historic District,0,TRUE,FALSE
131241027,Sabrina,21-05-2017,"Dallas, Texas, United States",,,100,FALSE,Central Dallas,9,TRUE,TRUE
227546204,Kristina,25-11-2018,"Sacramento, California, United States",within an hour,100,95,FALSE,,0,TRUE,TRUE
171000795,Ryan And Steph,31-01-2018,"Dallas, Texas, United States",within an hour,100,99,TRUE,Oak Cliff,1,TRUE,TRUE
100822574,Gina & Jon,22-10-2016,"Plano, Texas, United States",within an hour,80,100,TRUE,Far North Dallas,0,TRUE,TRUE
384965964,Reagan,17-01-2021,US,,,100,FALSE,,1,TRUE,FALSE
224842271,Landon,08-11-2018,"Dallas, Texas, United States",within an hour,100,93,TRUE,Oak Cliff,2,TRUE,TRUE
381896944,Jomo Creations,27-12-2020,"Dallas, Texas, United States",within an hour,100,97,TRUE,Bishop Arts District,1,TRUE,TRUE
60239425,Thomas,24-02-2016,"Dallas, Texas, United States",within an hour,100,86,FALSE,Oak Lawn,0,TRUE,TRUE
88037025,Lex,04-08-2016,"Dallas, Texas, United States",within an hour,100,97,FALSE,,0,TRUE,TRUE
8143992,Preston,13-08-2013,"Dallas, Texas, United States",within an hour,100,100,FALSE,Victory Park,0,TRUE,TRUE
195276665,Riley,12-06-2018,"Dallas, Texas, United States",within an hour,100,96,FALSE,Oak Lawn,0,TRUE,TRUE
385985718,Lauren,25-01-2021,"Frisco, Texas, United States",within a few hours,100,100,TRUE,Far North Dallas,0,TRUE,FALSE
386021104,Ci Management,25-01-2021,"Dallas, Texas, United States",within an hour,100,100,FALSE,Lower Greenville,0,TRUE,TRUE
193799677,Lifestyle,06-06-2018,"Dallas, Texas, United States",,,,FALSE,Victory Park,1,TRUE,TRUE
386296927,Eva,27-01-2021,"Lancaster, Texas, United States",within an hour,100,100,TRUE,West Dallas,0,TRUE,TRUE
128285507,Stephanie,30-04-2017,"Dallas, Texas, United States",within an hour,100,100,TRUE,Kessler,0,TRUE,TRUE
346249055,Naomi,14-05-2020,"McKinney, Texas, United States",within an hour,100,94,FALSE,Northwest Dallas,0,TRUE,FALSE
378270433,Argest,04-12-2020,"Fort Worth, Texas, United States",within an hour,100,99,TRUE,Linwood,34,TRUE,TRUE
256441243,Victor,17-04-2019,"Dallas, Texas, United States",,,100,FALSE,Northeast Dallas,2,TRUE,FALSE
384832326,Simon,16-01-2021,US,,,100,FALSE,,29,TRUE,TRUE
59216277,Ray,17-02-2016,"Dallas, Texas, United States",within an hour,100,100,FALSE,Northwest Dallas,1,TRUE,TRUE
69390192,Paulette,28-04-2016,"Plano, Texas, United States",within an hour,100,98,FALSE,Knox / Henderson,1,TRUE,TRUE
72527874,Jorin,17-05-2016,"Dordrecht, Zuid-Holland, Netherlands",within an hour,80,92,FALSE,Oak Cliff,1,TRUE,TRUE
33600308,Kickstand,17-05-2015,"Dallas, Texas, United States",within an hour,100,99,TRUE,Old East Dallas,3,TRUE,TRUE
387521950,Blissful Origin,06-02-2021,"Mesquite, Texas, United States",within an hour,100,97,FALSE,Far North Dallas,2,TRUE,TRUE
109496213,Rosana Luz,02-01-2017,"Dallas, Texas, United States",within an hour,100,99,TRUE,Bishop Arts District,3,TRUE,TRUE
146283587,Mark,16-08-2017,"Dallas, Texas, United States",within an hour,100,100,TRUE,South Dallas,1,TRUE,TRUE
67147684,Cesar,14-04-2016,"Dallas, Texas, United States",within an hour,100,100,FALSE,Far North Dallas,0,TRUE,TRUE
144870227,Janet,07-08-2017,"Richardson, Texas, United States",within an hour,100,97,FALSE,Oak Cliff,3,TRUE,TRUE
388081030,Kevona,10-02-2021,"Dallas, Texas, United States",within an hour,80,100,FALSE,Design District,1,TRUE,TRUE
29759279,Celeste,21-03-2015,"Dallas, Texas, United States",within an hour,100,100,TRUE,South Dallas,0,TRUE,TRUE
53072315,Sarah,02-01-2016,US,within an hour,100,99,FALSE,Bishop Arts District,0,TRUE,TRUE
310788967,Constance,19-11-2019,"Dallas, Texas, United States",,,,FALSE,Old East Dallas,1,TRUE,TRUE
348553243,Johnny,03-06-2020,"Dallas, Texas, United States",within an hour,93,100,TRUE,Dallas Downtown Historic District,1,TRUE,TRUE
233003254,Trey,28-12-2018,"DeSoto, Texas, United States",,,0,FALSE,,1,TRUE,TRUE
352383929,Aamir,28-06-2020,US,,,,FALSE,Dallas Downtown Historic District,0,TRUE,FALSE
389222640,Le Meridien Dallas,19-02-2021,"Dallas, Texas, United States",within an hour,100,99,FALSE,Far North Dallas,1,TRUE,TRUE
50196537,Jane,30-11-2015,"Dallas, Texas, United States",within an hour,100,92,TRUE,Preston Hollow,3,TRUE,TRUE
236143,Val,15-09-2010,"Dallas, Texas, United States",within an hour,100,98,TRUE,Kessler,0,TRUE,TRUE
359680472,Beatriz,31-07-2020,"Grand Prairie, Texas, United States",within an hour,100,100,TRUE,Mountain Creek,4,TRUE,TRUE
107412154,Chao,15-12-2016,"Frisco, Texas, United States",within an hour,100,95,TRUE,Park Creek,0,TRUE,FALSE
387181404,Jaqualyn,03-02-2021,"Grand Prairie, Texas, United States",within an hour,100,100,FALSE,Cedars,0,TRUE,TRUE
137104364,Steve & Josh,26-06-2017,"Rockwall, Texas, United States",within an hour,100,97,TRUE,,0,TRUE,TRUE
314010499,Vanity,02-12-2019,"Dallas, Texas, United States",within an hour,100,100,FALSE,Central Dallas,9,TRUE,TRUE
246624102,Nakia,03-03-2019,"Dallas, Texas, United States",within an hour,93,96,FALSE,Victory Park,1,TRUE,TRUE
8950760,Troy,20-09-2013,"Lugano, Ticino, Switzerland",within an hour,100,97,TRUE,Knox / Henderson,0,TRUE,TRUE
13935640,K,05-04-2014,"Austin, Texas, United States",within an hour,94,97,FALSE,Lake Highlands,7,TRUE,TRUE
998462,Robert,20-08-2011,"Tomball, Texas, United States",within an hour,100,99,TRUE,,101,TRUE,TRUE
132542745,Chase,29-05-2017,"Dallas, Texas, United States",within an hour,100,100,TRUE,Northwest Dallas,2,TRUE,TRUE
48254785,Rhyan,05-11-2015,"Dallas, Texas, United States",within an hour,100,100,FALSE,Old East Dallas,0,TRUE,TRUE
314037588,Rebecca,02-12-2019,"Dallas, Texas, United States",within a day,50,86,TRUE,Far North Dallas,0,TRUE,TRUE
161573192,Jessica,06-12-2017,"Houston, Texas, United States",within a day,50,81,FALSE,Dallas Downtown Historic District,0,TRUE,FALSE
79729416,David,24-06-2016,"Dallas, Texas, United States",,,,FALSE,Lake Highlands,1,TRUE,TRUE
381968845,Mark,28-12-2020,US,within an hour,100,98,FALSE,Old East Dallas,27,TRUE,TRUE
297031604,Texas Corporate Housing,22-09-2019,"Flower Mound, Texas, United States",within an hour,99,100,FALSE,Las Colinas,89,TRUE,TRUE
389385913,Marina,20-02-2021,"Dallas, Texas, United States",within an hour,100,96,TRUE,Oak Lawn,45,TRUE,TRUE
192264913,Viviana,29-05-2018,"Dallas, Texas, United States",within an hour,100,97,TRUE,Greater Harmony Hills,0,TRUE,TRUE
10323464,Melissa,29-11-2013,"Dallas, Texas, United States",within an hour,100,63,FALSE,Buckner Terrace / Everglade Park,1,TRUE,TRUE
4926666,Jammeshia,01-02-2013,"Tyler, Texas, United States",within an hour,100,100,FALSE,Casa View,1,TRUE,TRUE
78782006,Noel,20-06-2016,"Dallas, Texas, United States",within an hour,90,83,FALSE,Preston Hollow,0,TRUE,TRUE
386071477,Donnie,26-01-2021,US,within an hour,90,99,FALSE,Oak Lawn,0,TRUE,FALSE
380552946,Justin,17-12-2020,"Dallas, Texas, United States",,,100,FALSE,Far North Dallas,0,TRUE,TRUE
391994705,Nadiyah,10-03-2021,"Hillsborough Township, New Jersey, United States",within an hour,100,100,TRUE,Old East Dallas,0,TRUE,TRUE
47055693,Gabriel,20-10-2015,"El Paso, Texas, United States",within an hour,99,100,FALSE,Mountain View North,46,TRUE,TRUE
348669914,Qualin,04-06-2020,"Dallas, Texas, United States",,,,FALSE,Far North Dallas,1,TRUE,TRUE
134784483,Illy,12-06-2017,"Dallas, Texas, United States",within a day,95,90,FALSE,West Dallas,1,TRUE,TRUE
131915909,Josey,25-05-2017,US,within a few hours,100,80,FALSE,Design District,0,TRUE,TRUE
247532731,Momo,07-03-2019,US,within an hour,96,100,FALSE,Far North Dallas,6,TRUE,TRUE
2852905,Josh,06-07-2012,"Frisco, Texas, United States",within an hour,100,99,FALSE,Oak Lawn,3,TRUE,TRUE
63006546,Liz,14-03-2016,"Dallas, Texas, United States",within an hour,100,100,TRUE,Oak Lawn,0,TRUE,TRUE
394555717,Dustin,28-03-2021,US,within an hour,100,98,TRUE,Bishop Arts District,1,TRUE,FALSE
362068859,Liz,13-08-2020,US,,,,FALSE,,1,TRUE,FALSE
372441585,Tricia,18-10-2020,US,within an hour,90,100,FALSE,Old East Dallas,2,TRUE,TRUE
2583788,Joel,08-06-2012,"Dallas, Texas, United States",within an hour,100,97,TRUE,Oak Lawn,3,TRUE,TRUE
386064353,Destiny,26-01-2021,US,,,,FALSE,Old East Dallas,1,TRUE,TRUE
394876715,Blake,30-03-2021,"Dallas, Texas, United States",within an hour,100,99,FALSE,Dallas Downtown Historic District,0,TRUE,TRUE
394898472,Renee,30-03-2021,"Dallas, Texas, United States",within an hour,100,98,TRUE,Oak Cliff,0,TRUE,TRUE
159237287,Elevate Realty Elite,18-11-2017,"Red Oak, Texas, United States",within an hour,100,100,FALSE,North Arlington,3,TRUE,TRUE
353859340,LeAndra,06-07-2020,US,,,,FALSE,South Dallas,1,TRUE,FALSE
395109663,Le',01-04-2021,"WHT SETTLEMT, Texas, United States",within an hour,100,99,TRUE,Mountain Creek,4,TRUE,TRUE
230943102,Femi,16-12-2018,"Frisco, Texas, United States",within an hour,100,100,FALSE,Far North Dallas,2,TRUE,TRUE
246234936,ITrip Vacations Fort Worth,01-03-2019,US,within an hour,97,100,FALSE,West Beyer,23,TRUE,TRUE
395512620,Kosi,04-04-2021,"Dallas, Texas, United States",,,0,FALSE,West Dallas,1,TRUE,TRUE
60679446,Alejandro,27-02-2016,"Dallas, Texas, United States",within an hour,90,95,FALSE,West Dallas,0,TRUE,FALSE
361048430,Yanju,07-08-2020,"Dallas, Texas, United States",within a few hours,60,100,FALSE,Far North Dallas,0,TRUE,TRUE
396161899,Bridgette,09-04-2021,"Atlanta, Georgia, United States",within an hour,100,100,FALSE,Far North Dallas,0,TRUE,FALSE
62395523,Brian,10-03-2016,"Carrollton, Texas, United States",within an hour,100,98,TRUE,Preston Hollow,5,TRUE,TRUE
390398781,Nir,27-02-2021,"Rowlett, Texas, United States",within an hour,100,97,TRUE,,0,TRUE,TRUE
395748661,Abraham,06-04-2021,"Dallas, Texas, United States",within a few hours,82,100,FALSE,Vickery Meadow,2,TRUE,TRUE
396360714,Sequoya,10-04-2021,"Tacoma, Washington, United States",within an hour,100,100,TRUE,Oak Cliff,1,TRUE,TRUE
76784653,C  O  U  R,09-06-2016,"Altamonte Springs, Florida, United States",,,0,FALSE,Vickery Meadow,0,TRUE,TRUE
92346646,Hiko,28-08-2016,"Dallas, Texas, United States",within a few hours,100,66,TRUE,Far North Dallas,2,TRUE,FALSE
396704930,Donna,12-04-2021,US,within an hour,100,100,FALSE,Oak Cliff,1,TRUE,TRUE
61123375,Aidee,01-03-2016,"Garland, Texas, United States",,,,FALSE,,1,TRUE,TRUE
40074709,Josie,30-07-2015,"McKinney, Texas, United States",within an hour,100,99,FALSE,Little Forest Hills,0,TRUE,TRUE
367989184,Marcus,17-09-2020,"Dallas, Texas, United States",,,83,TRUE,Oak Lawn,0,TRUE,FALSE
221448104,Victoria,18-10-2018,"Dallas, Texas, United States",,,,FALSE,Old East Dallas,0,TRUE,TRUE
2273432,Natalie,02-05-2012,"Dallas, Texas, United States",within an hour,100,96,TRUE,,0,TRUE,TRUE
397287522,Bao,16-04-2021,"Dallas, Texas, United States",,,,FALSE,Lake Highlands,0,TRUE,TRUE
166808692,Kedra,09-01-2018,"Dallas, Texas, United States",within an hour,100,96,TRUE,Old Lake Highlands,4,TRUE,TRUE
397386391,Connect Channel,17-04-2021,"North Bethesda, Maryland, United States",within an hour,100,98,FALSE,Old East Dallas,2,TRUE,TRUE
378456205,Tony,06-12-2020,"Heath, Texas, United States",within an hour,100,100,FALSE,Viridian,1,TRUE,TRUE
288923462,Al,25-08-2019,"Dallas, Texas, United States",,,100,FALSE,Dallas Downtown Historic District,1,TRUE,TRUE
116407036,Shuntel,14-02-2017,"Cedar Hill, Texas, United States",within an hour,100,100,TRUE,Old East Dallas,3,TRUE,TRUE
397779955,Y.H.,20-04-2021,"Dallas, Texas, United States",within an hour,100,99,TRUE,Old East Dallas,2,TRUE,TRUE
60412767,Zen,25-02-2016,"Dallas, Texas, United States",within an hour,100,93,TRUE,Dallas Downtown Historic District,0,TRUE,TRUE
397915606,Emma,20-04-2021,"Dallas, Texas, United States",within an hour,100,100,TRUE,,11,TRUE,FALSE
141720797,Chase,21-07-2017,"Prairieville, Louisiana, United States",within an hour,100,100,TRUE,,2,TRUE,TRUE
230047966,Claire,10-12-2018,"Dallas, Texas, United States",within an hour,100,100,TRUE,Old East Dallas,1,TRUE,FALSE
91651959,Iris,24-08-2016,"Tel Aviv-Yafo, Tel Aviv District, Israel",within a few hours,100,67,FALSE,Vickery Meadow,0,TRUE,TRUE
372096697,Dr. Applewhite,15-10-2020,"Dallas, Texas, United States",within an hour,100,97,TRUE,Old East Dallas,0,TRUE,TRUE
62338771,Daniel,09-03-2016,US,within a day,70,46,FALSE,Oak Lawn,1,TRUE,TRUE
109735126,Jennifer,03-01-2017,"Dallas, Texas, United States",within an hour,86,98,TRUE,Far North Dallas,0,TRUE,TRUE
398141410,J2A Properties,22-04-2021,"Frisco, Texas, United States",within an hour,100,100,TRUE,Cedar Crest,0,TRUE,TRUE
349841581,Harlow,13-06-2020,US,within an hour,100,100,FALSE,Old East Dallas,2,TRUE,TRUE
251202352,Paris,25-03-2019,US,within an hour,100,100,TRUE,Dallas Downtown Historic District,0,TRUE,TRUE
395691209,Alex,05-04-2021,"Richardson, Texas, United States",within an hour,100,67,TRUE,South Dallas,0,TRUE,TRUE
380047010,Malek,13-12-2020,"Smyrna, Tennessee, United States",within an hour,100,99,FALSE,Knox / Henderson,1,TRUE,TRUE
232563786,Pierce,26-12-2018,"Houston, Texas, United States",,,100,FALSE,Oak Lawn,2,TRUE,FALSE
233346541,Pia,30-12-2018,"Dallas, Texas, United States",within an hour,100,96,TRUE,Cedar Crest,3,TRUE,FALSE
198317003,Steven,27-06-2018,"Dallas, Texas, United States",within an hour,100,100,TRUE,Oak Lawn,3,TRUE,FALSE
398606233,Marvin,25-04-2021,"Dallas, Texas, United States",within an hour,100,97,TRUE,Far North Dallas,2,TRUE,TRUE
68283602,Ravyn,21-04-2016,"Denton, Texas, United States",within an hour,100,100,TRUE,Knox / Henderson,0,TRUE,TRUE
137307379,Leanne,27-06-2017,"Dallas, Texas, United States",within an hour,100,97,FALSE,,1,TRUE,TRUE
255426180,Andre??,12-04-2019,"Fort Worth, Texas, United States",within an hour,100,100,TRUE,Central Business District,3,TRUE,FALSE
254368811,Silvia,09-04-2019,"Dallas, Texas, United States",within an hour,100,100,FALSE,Old East Dallas,5,TRUE,FALSE
398930214,Eileen,27-04-2021,"Dallas, Texas, United States",,,85,TRUE,Old East Dallas,0,TRUE,TRUE
212972339,Kelechi,01-09-2018,"Dallas, Texas, United States",within an hour,100,100,FALSE,Lake Highlands,1,TRUE,TRUE
52871085,Oscar,31-12-2015,"Dallas, Texas, United States",within an hour,100,100,FALSE,Cedar Crest,8,TRUE,TRUE
328184852,Marcellino,16-01-2020,US,,,100,FALSE,Casa View,1,TRUE,TRUE
188621356,Lewis,09-05-2018,"Dallas, Texas, United States",within a day,50,75,FALSE,,0,TRUE,FALSE
226511427,Sarah,19-11-2018,"Plano, Texas, United States",within an hour,100,98,TRUE,Old East Dallas,6,TRUE,TRUE
377802022,Ileana,01-12-2020,"Dallas, Texas, United States",within an hour,77,91,TRUE,Piedmont Addition,1,TRUE,TRUE
257006219,Amanda,20-04-2019,"Dallas, Texas, United States",within an hour,100,70,TRUE,Northwest Dallas,0,TRUE,TRUE
26640141,Andrea,24-01-2015,"Dallas, Texas, United States",within an hour,100,96,FALSE,Casa View Heights,9,TRUE,TRUE
398293437,Sj Financial,23-04-2021,US,,,57,FALSE,Far North Dallas,1,TRUE,TRUE
268450702,Anicet,13-06-2019,"Dallas, Texas, United States",within an hour,90,98,TRUE,Far North Dallas,1,TRUE,TRUE
338527583,Fernando,24-02-2020,"Cedar Hill, Texas, United States",,,,FALSE,Dallas Downtown Historic District,1,TRUE,TRUE
399582635,King And Queen,01-05-2021,"O'Fallon, Missouri, United States",within an hour,100,91,FALSE,Far North Dallas,1,TRUE,TRUE
399669193,Mija,02-05-2021,US,within an hour,100,100,FALSE,Old East Dallas,0,TRUE,TRUE
229096489,Mariam,04-12-2018,"Allen, Texas, United States",within an hour,100,100,FALSE,Dallas Downtown Historic District,7,TRUE,FALSE
202030836,Athena,13-07-2018,"Dallas, Texas, United States",within a day,100,100,FALSE,Oak Lawn,2,TRUE,FALSE
364698941,Torri,27-08-2020,US,within an hour,100,97,FALSE,Oak Cliff,3,TRUE,TRUE
399890413,Fyvestar,03-05-2021,US,,,33,FALSE,Dallas Downtown Historic District,1,TRUE,FALSE
399979794,Michael,04-05-2021,"Chula Vista, California, United States",within an hour,100,98,FALSE,Oak Cliff,1,TRUE,TRUE
108770625,UrbanCloud3,27-12-2016,"Lancaster, Texas, United States",within an hour,96,99,FALSE,Old East Dallas,0,TRUE,TRUE
216657715,Crystal,21-09-2018,"Dallas, Texas, United States",,,50,FALSE,Legacy Commons,2,TRUE,FALSE
241938362,Christy,08-02-2019,"Dallas, Texas, United States",within a few hours,100,97,TRUE,Kessler,0,TRUE,FALSE
11573429,Asa,23-01-2014,"Dallas, Texas, United States",,,100,FALSE,Far North Dallas,1,TRUE,TRUE
193238025,Leticia,03-06-2018,"Frisco, Texas, United States",within an hour,100,96,FALSE,West Dallas,0,TRUE,FALSE
400657860,Maria,09-05-2021,"Dallas, Texas, United States",within a few hours,100,100,TRUE,Lake Highlands,0,TRUE,TRUE
44000344,Nancy,12-09-2015,"Chicago, Illinois, United States",within an hour,100,100,FALSE,Cityplace,3,TRUE,TRUE
400797197,Jeannette,09-05-2021,"Dallas, Texas, United States",within an hour,100,100,FALSE,,1,TRUE,TRUE
234431071,Willie,04-01-2019,"Frisco, Texas, United States",within an hour,100,100,TRUE,Far North Dallas,0,TRUE,TRUE
75791552,Paulie,04-06-2016,"Fort Worth, Texas, United States",within an hour,100,92,FALSE,,1,TRUE,TRUE
100605868,Sharebnb,21-10-2016,"Arlington, Texas, United States",within an hour,100,83,FALSE,Central City,503,TRUE,TRUE
80546953,Roof Ova,28-06-2016,"Dallas, Texas, United States",within an hour,100,98,TRUE,Dallas Downtown Historic District,3,TRUE,TRUE
20896252,Giyoung,03-09-2014,"Dallas, Texas, United States",within a day,100,80,FALSE,Oak Lawn,1,TRUE,TRUE
130298718,Rekha,14-05-2017,US,within an hour,100,100,FALSE,Oak Cliff,0,TRUE,TRUE
105131879,Devin,25-11-2016,"Dallas, Texas, United States",within an hour,100,100,TRUE,Cedar Crest,0,TRUE,TRUE
19348591,Kyle,02-08-2014,"Dallas, Texas, United States",within an hour,100,89,TRUE,Old East Dallas,1,TRUE,TRUE
374267464,Head,03-11-2020,"Dallas, Texas, United States",a few days or more,40,64,FALSE,,1,TRUE,TRUE
364069913,Nattashia,23-08-2020,"Dallas, Texas, United States",within a day,96,81,TRUE,Cedar Crest,3,TRUE,TRUE
334148562,Erica,06-02-2020,"Dallas, Texas, United States",within a few hours,100,89,TRUE,Cedar Crest,0,TRUE,TRUE
213372074,Preston Hung,03-09-2018,"Dallas, Texas, United States",within an hour,100,100,TRUE,North Dallas,2,TRUE,TRUE
60066176,Carissa,23-02-2016,"Dallas, Texas, United States",within an hour,100,97,TRUE,Little Forest Hills,1,TRUE,TRUE
235687959,George,10-01-2019,"Smyrna, Georgia, United States",within an hour,100,98,FALSE,Dallas Downtown Historic District,1,TRUE,FALSE
401717991,Bb,15-05-2021,"Chicago, Illinois, United States",within an hour,100,96,TRUE,Lower Greenville,1,TRUE,TRUE
200229932,Derek,05-07-2018,US,,,,FALSE,Oak Lawn,0,TRUE,FALSE
402112257,Dajai,17-05-2021,"Lewisville, Texas, United States",within an hour,100,100,FALSE,,0,TRUE,FALSE
123786996,Christopher,01-04-2017,"Fort Worth, Texas, United States",within an hour,94,100,FALSE,Far North Dallas,0,TRUE,TRUE
393866295,Micael,23-03-2021,US,within a few hours,100,77,FALSE,Cedar Crest,0,TRUE,TRUE
380437279,Tai,16-12-2020,US,,,85,FALSE,Far North Dallas,1,TRUE,FALSE
77165580,Shallen,11-06-2016,"Irving, Texas, United States",,,92,FALSE,Cedar Crest,0,TRUE,TRUE
114907593,Joseph,04-02-2017,"Dallas, Texas, United States",within an hour,100,83,FALSE,Dallas Downtown Historic District,1,TRUE,TRUE
259660425,Asata,03-05-2019,"Brooklyn, New York, United States",within an hour,100,99,FALSE,Northeast Dallas,1,TRUE,FALSE
144292389,Sam,04-08-2017,"Dallas, Texas, United States",within an hour,100,100,FALSE,,0,TRUE,FALSE
182868188,Jimi,06-04-2018,"Plano, Texas, United States",within an hour,100,100,FALSE,,3,TRUE,TRUE
389203002,Aaliyah,19-02-2021,US,,,67,FALSE,Old East Dallas,0,TRUE,TRUE
177727631,Rollow,10-03-2018,"Dallas, Texas, United States",within an hour,100,98,TRUE,Old East Dallas,0,TRUE,TRUE
267469385,William,09-06-2019,"Fort Worth, Texas, United States",within an hour,100,98,TRUE,Dallas Downtown Historic District,2,TRUE,FALSE
117678815,Gerald,22-02-2017,"Saint Peters, Missouri, United States",within an hour,100,93,FALSE,Vickery Meadow,1,TRUE,TRUE
41838839,Ronald,18-08-2015,"Dallas, Texas, United States",within an hour,100,100,FALSE,Old East Dallas,0,TRUE,TRUE
16925578,Leah,17-06-2014,"Dallas, Texas, United States",within an hour,100,99,TRUE,,1,TRUE,TRUE
209555678,Darrin,14-08-2018,"Arlington, Texas, United States",,,0,FALSE,Dallas Downtown Historic District,0,TRUE,TRUE
45916906,KasaMela,06-10-2015,"California, United States",within an hour,99,100,FALSE,Homewood,17,TRUE,TRUE
6342099,Michelle,12-05-2013,"Dallas, Texas, United States",within an hour,100,92,TRUE,Lake Highlands,0,TRUE,TRUE
374383934,David,04-11-2020,"Davis, Oklahoma, United States",,,,FALSE,,0,TRUE,TRUE
373660664,Damariz,28-10-2020,"Dallas, Texas, United States",within an hour,100,100,TRUE,Oak Cliff,0,TRUE,TRUE
374560822,Andry,05-11-2020,US,,,100,FALSE,,0,FALSE,TRUE
289227,Andrea,16-11-2010,"Dallas, Texas, United States",within an hour,90,86,TRUE,Parkdale,0,TRUE,TRUE
143408297,Simone,30-07-2017,"Dallas, Texas, United States",within an hour,97,94,FALSE,Willowbrook,0,TRUE,TRUE
15794834,Sam,21-05-2014,"Denver, Colorado, United States",within an hour,100,100,FALSE,Whispering Hills,1,TRUE,TRUE
101274428,Frances,25-10-2016,"Garland, Texas, United States",within an hour,100,99,TRUE,Lochwood,1,TRUE,TRUE
404556202,Rachel And Brian,31-05-2021,"Dallas, Texas, United States",within an hour,80,78,TRUE,Old East Dallas,0,TRUE,TRUE
206900488,Dani,02-08-2018,"Dallas, Texas, United States",,,75,FALSE,Oak Lawn,1,TRUE,TRUE
121579461,Peter,19-03-2017,"Dallas, Texas, United States",within an hour,100,100,FALSE,Far North Dallas,0,TRUE,TRUE
